Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
300,100,0.75,15,0.7066666666666667,533.8451613212264,84
300,100,0.75,15,0.6766666666666666,531.163644259892,84
300,100,0.75,15,0.7044444444444444,506.0540229944551,89
300,100,0.75,15,0.6888888888888889,543.3652240570102,95
300,100,0.75,15,0.7133333333333334,528.712164994685,90
300,100,0.75,15,0.6855555555555556,498.4695474027069,77
300,100,0.75,15,0.7077777777777777,532.1790802194171,90
300,100,0.75,15,0.7022222222222222,524.229813810428,86
300,100,0.75,15,0.6988888888888889,505.1733400560431,84
300,100,0.75,15,0.6788888888888889,532.1001437272196,71
300,100,0.75,15,0.6755555555555556,539.3034802189098,77
300,100,0.75,15,0.73,497.3751749509845,79
300,100,0.75,15,0.6766666666666666,531.163644259892,76
